w_val,q2_val,gen_events,weight,rec_events,weight_rec,flux,cross_section,formfactor,cs_scaled,acceptance,acceptance_no_wt,luminosity_had,q_had,elec_cs,lumi_elec,q_elec,no_of_sec_45nA,no_year_45nA
2.325,4.6,30141,2.13974,5001,0.32217,7e-05,1.01171,1.14412,1.15752,0.15056502191855084,0.16592017517666965,1.1475652807634458e+34,8.666756897239225e-09,7.099100892472049e-05,1.8711239407766084e+38,0.00014132356048161693,3140.523566258154,9.958534900615658e-05
2.325,5.5,37703,1.28285,6077,0.18773,5e-05,0.72231,1.0887,0.78638,0.14633823128191137,0.1611808078932711,1.737959830949053e+34,1.3125593466876013e-08,3.402514388775429e-05,4.016726149256911e+38,0.0003033781079499177,6741.735732220393,0.0002137790376782215
2.325,6.5,37680,0.62636,6068,0.08843,3e-05,0.5201,1.03836,0.54005,0.14118079059965513,0.16104033970276008,2.6231336318462144e+34,1.981069127593244e-08,1.6623142250530785e-05,8.521994798145427e+38,0.0006436551962345488,14303.448805212196,0.00045355938626370486
2.325,7.5,37897,0.3304,5516,0.04044,2e-05,0.38449,0.99647,0.38314,0.12239709443099271,0.14555241839723462,4.264826739864725e+34,3.220924960248263e-08,8.718368208565323e-06,1.8742334322453018e+39,0.001415584163327267,31457.425851717046,0.000997508430102646
2.325,8.5,37713,0.18434,4888,0.0201,2e-05,0.2932,0.96082,0.28172,0.1090376478246718,0.12961047914512236,6.510822290648136e+34,4.917168107127962e-08,4.8879696656325405e-06,3.752537313432836e+39,0.002834242683861658,62983.170752481295,0.0019971832430391075
2.325,9.5,38120,0.1111,4136,0.00916,1e-05,0.23084,0.92994,0.21467,0.08244824482448244,0.10849947534102833,1.129996828685768e+35,8.534074682318313e-08,2.9144805876180484e-06,8.323144104803494e+39,0.0062863626169210665,139696.94704269036,0.004429761131490689
2.325,10.5,37804,0.06886,1304,0.00232,1e-05,0.18576,0.90281,0.1677,0.03369154806854487,0.034493704369907945,3.5397775173236284e+35,2.673346059454443e-07,1.821500370331182e-06,3.2589655172413793e+40,0.024614543181581412,546989.848479587,0.017344934312518615
2.375,2.2,15304,16.14381,1442,1.40318,0.0003,3.46606,1.38479,4.79976,0.08691752442577064,0.09422373235755357,4.794056248088134e+33,3.6206149445571585e-09,0.0010548751960271824,2.1813309767813105e+37,1.647530949230597e-05,366.11798871791046,1.160952526375921e-05
2.375,2.7,22841,12.10525,2960,1.3466,0.00021,2.53102,1.31678,3.33278,0.11124099047933748,0.12959152401383478,5.394590734499175e+33,4.074156585227079e-09,0.0005299789851582681,3.3923956631516406e+37,2.5622323739816015e-05,569.3849719959114,1.8055079020671977e-05
2.375,3.25,19002,5.10581,2728,0.62223,0.00015,1.83318,1.25573,2.30197,0.12186704949851247,0.14356383538574888,7.1292532054152e+33,5.384225666804017e-09,0.0002686985580465214,6.107709367918615e+37,4.6130735407240286e-05,1025.1274534942286,3.2506578307148293e-05
2.375,3.85,26426,3.82486,4163,0.538,0.0001,1.38962,1.20075,1.66859,0.14065874306510565,0.15753424657534246,8.521452489180645e+33,6.435656286670678e-09,0.00014473851509876637,9.823791821561338e+37,7.419782342568985e-05,1648.8405205708857,5.22843899217049e-05
2.375,4.6,30224,2.20001,5002,0.31373,7e-05,1.01735,1.14412,1.16398,0.1426038972550125,0.165497617787189,1.2049057666460505e+34,9.099809430149161e-09,7.279016675489677e-05,1.9267523029356452e+38,0.00014552509840903664,3233.89107575637,0.00010254601331038718
2.375,5.5,38092,1.3438,6287,0.19258,5e-05,0.73133,1.0887,0.7962,0.14331001637148383,0.1650477790612202,1.7527956098665671e+34,1.3237637715176851e-08,3.527774860863174e-05,3.9559663516460695e+38,0.00029878899936903845,6639.755541534188,0.00021054526704509727
2.375,6.5,37802,0.63409,5967,0.0856,3e-05,0.51043,1.03836,0.53001,0.1349966093141352,0.1578487910692556,2.795265545157233e+34,2.11106830689316e-08,1.6773980212687162e-05,8.832242990654203e+38,0.0006670878391732781,14824.174203850624,0.00047007148033519227
2.375,7.5,38166,0.34139,5644,0.04091,2e-05,0.38232,0.99647,0.38097,0.119833621371452,0.14788031231986584,4.380871694143936e+34,3.308565587300004e-08,8.944872399517895e-06,1.8658518699584457e+39,0.0014092536782163486,31316.748404807746,0.0009930475775243451
2.375,8.5,37654,0.18983,4708,0.01853,2e-05,0.29216,0.96082,0.28072,0.09761365432228837,0.12503319700430232,7.298709339964137e+34,5.512204017796342e-08,5.04142986136931e-06,4.0641122504047483e+39,0.003069571186106305,68212.69302458456,0.002163010306461966
2.375,9.5,37848,0.11352,3947,0.00891,1e-05,0.22885,0.92994,0.21282,0.07848837209302326,0.104285563305855,1.1973255089503561e+35,9.042561052415649e-08,2.9993658845909956e-06,8.495622895622895e+39,0.006416633606965932,142591.85793257627,0.004521558153620505
2.375,10.5,37686,0.06955,790,0.00154,1e-05,0.18083,0.90281,0.16325,0.022142343637670737,0.020962691715756515,5.532905073487003e+35,4.178615718969113e-07,1.845512922570716e-06,4.894285714285714e+40,0.03696590418644799,821464.537476622,0.026048469605423074
2.425,2.2,15028,14.82114,1548,1.38883,0.0003,3.23929,1.38479,4.48573,0.09370601721594965,0.10300771892467395,4.758054220359686e+33,3.5934251343249644e-09,0.0009862350279478307,2.164123758847375e+37,1.6345345610629718e-05,363.2299024584382,1.1517944649240175e-05
2.425,2.7,22673,11.58796,2841,1.26776,0.00021,2.4287,1.31678,3.19806,0.10940320815743236,0.12530322409914876,5.716277855411098e+33,4.317104339106636e-09,0.0005110907246504654,3.5768599734965607e+37,2.701555871220967e-05,600.345749160215,1.9036838824207728e-05
2.425,3.25,18863,5.09918,2776,0.67617,0.00015,1.82735,1.25573,2.29465,0.13260367353182279,0.14716641043312303,6.572914568625133e+33,4.96406205620809e-09,0.000270327095371892,5.579366135735096e+37,4.214022761129226e-05,936.4495024731614,2.9694618926723787e-05
2.425,3.85,26472,3.80934,4257,0.53832,0.00011,1.3635,1.20075,1.63723,0.14131581848824207,0.1608114233907525,8.644293886886997e+33,6.528429791471185e-09,0.00014390072529465095,9.83504235399019e+37,7.428279723557544e-05,1650.728827457232,5.234426774027245e-05
2.425,4.6,30093,2.16842,5048,0.32905,7e-05,0.98978,1.14412,1.13243,0.15174643288661793,0.16774665204532616,1.1638583821498174e+34,8.789807281548353e-09,7.205728907054797e-05,1.8290837258775258e+38,0.0001381483176644657,3069.962614765904,9.734787591216084e-05
2.425,5.5,37500,1.30741,6312,0.19175,5e-05,0.70731,1.0887,0.77005,0.14666401511385105,0.16832,1.7708733419247484e+34,1.337416616512913e-08,3.4864266666666664e-05,3.911342894393742e+38,0.00029541864761282034,6564.858835840452,0.00020817030808727968
2.425,6.5,37976,0.63589,5997,0.0837,3e-05,0.49664,1.03836,0.51569,0.13162653918130496,0.1579155255951127,2.9464415019878134e+34,2.2252409198608965e-08,1.6744522856540972e-05,9.074313022700118e+38,0.0006853710742220632,15230.46831604585,0.00048295498211713123
2.425,7.5,38094,0.34368,5551,0.04076,2e-05,0.37452,0.99647,0.3732,0.11859869646182496,0.14571848585079014,4.518647308848912e+34,3.412617860319396e-08,9.021893211529374e-06,1.8691854759568207e+39,0.0014117715075202572,31372.700167116825,0.000994821796268291
2.425,8.5,37546,0.18832,4713,0.01821,2e-05,0.28141,0.96082,0.27039,0.09669711129991505,0.12552602141373248,7.649373546080315e+34,5.7770361347936815e-08,5.0157140574228945e-06,4.1236683141131236e+39,0.003114553107336196,69212.2912741377,0.0021947073590226312
2.425,9.5,38122,0.11523,3893,0.00897,1e-05,0.22263,0.92994,0.20704,0.07784431137724551,0.10211951104349194,1.2409344905480916e+35,9.371909149974258e-08,3.0226640784848643e-06,8.49988851727982e+39,0.006419855375588987,142663.4527908664,0.004523828411683993
2.425,10.5,37697,0.06983,266,0.0005,1e-05,0.17473,0.90281,0.15774,0.007160246312473149,0.007056264424224739,1.7707620134398377e+36,1.3373325379048695e-06,1.8524020479083217e-06,1.5078799999999998e+41,0.11388821752265858,2530849.2782813017,0.08025270415656081
